,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD124,CD127,CD138,CD144,CD150,CD154,CD169,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD26,CD269,CD278,CD279,CD28,CD3,CD30,CD303,CD305,CD307d,CD32,CD326,CD336,CD35,CD366,CD38,CD4,CD41,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD66b,CD69,CD7,CD70,CD81,CD82,CD88,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,Mac,NLRP2,Podoplanin,TCR,TIGIT,XCR1,group
81-1,1.1444312041629834,0.5618468929619035,0.6771786778316994,0.5954935206812544,0.4478797308067545,0.2780555248404417,0.6765262583952137,1.1554190739015875,0.8141944551676454,0.7285179488446731,0.6848443197137183,0.7763737344150037,0.546949706146532,0.899419118973045,0.8930444835040051,1.313268569907968,0.6965840558105229,0.7503118755711198,0.8392623821812673,0.35937602943956426,0.9435267513050063,0.6876473440540389,0.9994992353331623,0.8981329413690448,0.9168730471598894,0.6241497565832974,1.3860488378012397,1.6326917086998611,0.9598758791654571,0.735767564354401,0.5382721877050103,0.6750918788582015,0.22864890692427975,0.6959857394976177,0.7499755792722157,0.29793613555713644,0.5106041131406924,0.5584139235069325,1.8560119611225243,0.21107225197660676,0.9247730366512975,1.1067830432427341,1.3111816681961368,0.9508087751950773,0.7096825197773551,0.9994422614713158,1.826371234349476,1.348977080971438,0.44171229565620257,0.6672229259393327,0.7795382088996484,1.3150756004130133,0.4864654924170636,0.44568110535012584,1.082164090591027,0.7321964765579306,0.7307828684060561,0.7474636289035541,0.46088615831076424,0.6701112278207796,0.8337116221525249,0.937287711804329,0.19914913068726653,0.5338849373836678,0.6688440488056839,0.533530243690018,0.6793558337795438,0.5340711722745856,0.9382871855169557,1.5078712547255182,0.573211901849998,0.6340148658195403,mild
109-2,0.5165871252574227,0.5836542867791631,0.4809879122184046,0.4670358919798905,0.740224459537094,0.2235829958056839,0.5074087716484725,1.1400543859962613,0.48527631537046956,0.5575579608973796,0.6236595270757498,0.5545364746158704,0.46449784535843563,0.6540221544120203,0.562028648652537,1.231814275270061,0.5441320491814368,0.7543533178203282,0.9232123875406143,0.30264421414382325,0.48027540123327805,0.528105813514707,0.7713647704068608,0.5887678976676108,1.0560160965983465,0.7248545678950346,1.2052146762277285,1.436896297729429,0.4921241948125356,0.5112729586624757,0.4743135615983402,0.4902698973504371,0.2599724999841775,0.45370588026628045,0.6118352473030841,0.2782824882718972,0.4275176633875616,0.43153140251327143,1.6834412254528877,0.23617661029457343,0.704406066748936,0.6267802093807282,0.7898320176366135,0.8164437264487729,0.6364631285242821,0.9611008708016615,1.89114435237976,1.1822235010603732,0.5470363596771659,0.9043011214824355,0.4249613398446393,0.9454678858359736,0.36571003518239714,0.28085967687750457,0.7231274497475745,0.5411467055917066,0.47572938263346204,0.7393656723699157,0.3382859028162785,0.8087262969498376,0.7272259633275541,0.9380309614134243,0.2224314139489034,0.4214530596425818,0.48065066168495413,0.3580497466267403,0.4844636968557044,0.5061322573784176,0.777830506599264,1.3190603997543986,0.5054294379465836,0.501659176784155,mild
109-1,0.6127344785371778,0.6167807765971933,0.5014726428282699,0.6475507730660707,0.8280687544005901,0.2651461911342948,0.5940779965175118,1.3479060176860271,0.5347578639347099,0.5815833516223777,0.7558153483572772,0.5946550429803061,0.5448476832477054,0.6828544765852531,0.5998666934627853,1.396699089445452,0.56760316869515,0.9123741838571834,1.1020928252646307,0.35490601168321173,0.5244006919123222,0.5677616601415258,0.7677964581601991,0.6307359188511932,1.2539070727490298,0.8130311280344636,1.3137211129280966,1.473169246533568,0.5787968116819955,0.5603338164086762,0.5809145929608163,0.5072089073791305,0.2660978270901136,0.38888110683332866,0.6409666385261656,0.35107729640573826,0.5307164322123935,0.38235808924427106,1.8248744134125707,0.4432068781822976,0.7874605108898551,0.6018604779009515,0.9482087142563796,0.9117729367135889,0.7800318909415489,1.2342649450949013,2.1161919031338825,1.1948874860667456,0.6516281945064792,1.057685710280033,0.497754971627468,1.3048628127720614,0.40064955975637373,0.3568558306594205,0.6530762482097152,0.5919083255228097,0.5545428896390221,0.9109316114011962,0.41098099160117235,1.0507829844336873,0.8570601179224743,1.125232245558688,0.2392428126833893,0.45626475253135,0.49440398751104064,0.33949097023388675,0.49923433113702304,0.5602321154973265,0.8087965806111369,1.3246130488144938,0.5015746613849561,0.4887535431445335,mild
110-2,0.5836776279677273,0.8237008062687259,0.46071413035756725,0.522359094280352,0.823064007551677,0.2620501072804337,0.5483770454449953,1.2698292951193884,0.5326204923184882,0.5750796758282558,0.68352152786059,0.5801689431086647,0.4568382982019134,0.6559801892216657,0.5993364572601313,1.3563237642509047,0.5675392005870638,0.5871640581640574,0.9729506110329281,0.27964746412121055,0.5418448970164589,0.5347042321527818,1.1131596687536318,0.6065965250268778,0.8190868981067635,0.7177245690547686,1.2248647191349815,1.5103552874058186,0.5089399482542493,0.5691191233901424,0.41408902332096487,0.4940302381642212,0.2587854621136286,0.38076198200661576,0.6232123548546471,0.37864317435944794,0.4547553211187598,0.4157229667026799,1.6893837102718023,0.30003938699881677,0.7434545598450938,0.8877705455261354,0.8225048417067384,0.8531051742971886,0.7952429562129446,0.9438431964978303,1.7454933643955943,1.114838939706447,0.6057399141440033,0.9185676847084269,0.4492208912400158,1.0122982306640538,0.3457902772448361,0.35553502808433385,0.9529625312815305,0.5590453809261448,0.5349012600761062,0.7549595472161619,0.3805191781130963,0.8572171762359455,0.7776233473077082,1.025874319620915,0.2570022269550837,0.4060089061911959,0.6359161050038483,0.38005622329003824,0.5317304263115616,0.5267396639061511,0.8089047268611377,1.3986025230449717,0.44785206628516466,0.5161390403270225,mild
110-1,0.5572500453021497,0.7085877292049091,0.4943961532650541,0.5235207011563432,0.8288370890950478,0.2715377325926125,0.5068464025826216,1.1498596912126329,0.5017895917783106,0.5272871437928853,0.61523734610675,0.518905638096324,0.4472555022466633,0.6440807522823886,0.5562893094885185,1.2408558965510292,0.5380258067737065,0.6088718404742564,0.9048508837103815,0.26592418140581287,0.5184295315830941,0.4922027609423606,1.045481443832229,0.5473982122476547,0.8372864545119704,0.6728338090143441,1.1611485479773154,1.3689038827107833,0.4781186444835546,0.5176324009848776,0.3800567970424241,0.4090745329125349,0.2687097226742805,0.3855547709222723,0.5874135906785356,0.41397940857713117,0.46078402643547,0.4012854362782726,1.4353749042671324,0.3126248427341435,0.7301125946494638,0.7198987022360711,0.8176962243855349,0.858376391488991,0.7100256758691188,0.9541621454163564,1.7075397801961743,1.0492989431982178,0.5881877873275313,0.9210837249524695,0.4295785569579284,0.8644216336303839,0.386305864578845,0.34195687059173224,0.7299768854535632,0.5032899788931225,0.4913980113285458,0.7122559962272078,0.30972449843230937,0.9065567889985535,0.6971014133941257,0.7889168049314037,0.27449665440755483,0.4076195743443464,0.5167000134233627,0.35181193831115515,0.4935573411495752,0.4849008980744029,0.7833434196373276,1.259986140062909,0.41661063594213904,0.4853954105931089,mild
141-1,0.6349018518099172,0.9161833718125164,0.6883107783935355,0.7195685381180595,1.345498249311193,0.4476335145285302,0.6219329991738837,1.399083370676969,0.7783995714458545,0.6273088488358182,0.8465102468112984,0.7238819928216857,0.8202797538524444,0.8346461611111786,0.4716223113158925,1.4591068841676986,0.6758961186990643,0.9887599965095109,1.0831625261776077,0.4377922218651524,0.7245302350530859,0.8546196071077792,1.2441673532879751,0.6707390840169152,1.2573622034696827,0.9366472970071128,1.3687226906100083,1.8168523677171868,0.6957355925077553,0.6829375182004491,0.7378601294604593,0.5857496617016751,0.4448866975648632,0.8672077325491089,0.7162825950886721,0.6370155571818078,0.7030764625501502,0.6874721739631982,1.9197721612545016,0.5344363006742391,0.9669657173090449,0.9209952282808737,0.6846754916854932,1.1361673662052738,0.8076332837427828,1.299272957142227,1.9591088643078078,1.2982936135613123,0.9511129103144472,1.3347078626890767,0.6679673167771497,1.459323558863571,0.640483862982551,0.6992444823102959,0.9710533084457386,0.8614459385884778,0.751921701770529,0.9234482617055467,0.45380768749435807,1.0274666421022987,0.9219839226414591,1.244432719649138,0.500913703495969,0.6531651316722574,0.822764974655736,0.5549722585294801,0.7285842751348914,0.7696927814978624,0.7719704856215902,1.5916795667598354,0.5965805629330826,0.6484589677121545,mild
112-2,0.6490607025022261,1.0337204390875248,0.6275586068380044,0.861919425403952,1.0675377556347307,0.3390280001595394,0.6544714859687047,1.6977523896319213,0.6897426432008021,0.6940815947660711,0.970984888445461,0.7256099726823799,0.6048538275330381,1.045162783878676,0.6034012614517057,1.7977037097947997,0.7262897349604122,1.1817601169692706,1.2997971940604405,0.3990841425814376,0.6276745684517495,0.8436409124574221,1.2178880639563927,0.7158982853881263,1.2933295077817664,0.9435407739107549,1.795447708790006,1.9659590135093923,0.7265294057721714,0.7547980840088383,0.7894871589617403,0.651433103832279,0.3842573234064967,0.6466032943565045,0.7710575219673362,0.625517170750583,0.6129340320834483,0.49156672415408414,2.3942657001345165,0.3372500404915957,1.1056388521911624,0.9743089815438801,0.7486509420514956,1.2606257715861167,1.113020721183123,1.555995214340328,2.1864876200159857,1.6183194933599556,0.8906383894224073,1.4070342078010747,0.7478960011722718,1.8021544547481159,0.5051510936632518,0.47391678090759254,1.2742214442495001,0.7141255451923475,0.8628732465176494,1.0379371549676635,0.46573893905442915,1.0600966387538646,1.2078202483778937,1.5078825436802192,0.38126546741524786,0.5464817027911971,0.851183768071575,0.47821539315735273,1.152015075178909,0.675238447923045,0.7870472028660154,1.7857468766595674,0.5939239140353362,0.649255936045347,mild
112-1,0.7159242714970822,1.1383991239431193,0.6420597538207089,0.9352102508794363,1.3058216300363477,0.4512141409490197,0.7116549579468633,1.7658172240066448,0.6546869386269928,0.7587589904801583,1.0188090268020642,0.771803950034846,0.684633477428229,1.0075766318470127,0.3158340536202822,2.0070749818181928,0.7767687534070743,1.28021208678778,1.4216275897811417,0.4784835209920624,0.5594786622584641,0.6845905048795028,1.3472565456652872,0.7178093660968873,1.39110902259031,0.9874690098054786,1.8618940555068928,2.133693547818887,0.7298254952421281,0.7785168861964207,0.901913233953552,0.6927692043065786,0.47650120473162527,0.41801630898542164,0.8320733589818493,0.7736982929686704,0.7075878786036925,0.6653398873928297,2.466659622122964,0.4824696008633567,1.168912926906723,1.1303764782327517,0.7834826229414643,1.3457967155921935,1.2810510023136592,1.6169495449664275,2.3258602819034837,1.7718754993751127,0.9942803110004537,1.595784392052282,0.6663390807078434,1.8723803943538826,0.5377142211329744,0.6909758797619024,1.4004777329321614,0.7123414119353824,0.9536192515834743,1.1334577314158538,0.49921756951686913,1.1353428311301534,1.2709695260097267,1.6045864565566113,0.5238034360632535,0.6142310846208112,0.9722898333018714,0.5491473369754313,0.7772736028109273,0.720673835244955,0.4524781315739528,1.896201509138658,0.6741177914280387,0.6385084618257773,mild
107-2,0.5394862986070766,0.5134257814374712,0.3838056251233168,0.5116368216495785,0.799653498652639,0.23334320619942558,0.5318940773373579,1.1412618494410967,0.4749168095889287,0.5150784110697731,0.5492678306918267,0.5413860763049956,0.45241109438617694,0.701210335000175,0.5387234210901252,1.1920008014678982,0.4929961712749379,0.4959171631805961,0.795879261815756,0.2430826025528454,0.5120859373701174,0.4909794950225746,0.942353183110139,0.5546568183886587,0.793231057220136,0.6300533058783664,1.1319893259126106,1.577440506694027,0.46575062236381126,0.5095941173361597,0.57103971809251,0.426934985246205,0.2411945837508636,0.3767209559649261,0.5527294809360508,0.29564478148754525,0.4230350165060411,0.4301330780141392,1.7983129612967699,0.2555015157514606,0.7482598516149837,0.5918261846622508,0.7598033507105073,0.8756359530573492,0.5653146709949761,0.8606186740404771,1.773504274960411,1.2597857207593575,0.5475920855782073,0.8957208879009567,0.37941656114119443,0.9763076801528252,0.3303290323879689,0.2802567272386747,1.0732465994084783,0.47478671915248144,0.5375139202239393,0.6762749319679506,0.30849716919976483,0.7165056481807041,0.6733031111868656,1.0248679198425978,0.24177850478091734,0.3586107104699551,0.5120602111208333,0.3547644584665728,0.45540850580286457,0.4841502459544717,0.7775114031308356,1.425484910086393,0.41201338850405084,0.46578451903170376,mild
113-2,0.6363058030913212,0.9837988974220387,0.6903326529346764,0.9203705009773344,1.0986083393189692,0.352118956872967,0.6797962802069442,1.780241929312636,0.6930610343499259,0.682043694742001,1.0396234300660874,0.7184908266238804,0.5890118953805641,1.0850254029414272,0.6055189858945301,1.9035289942858578,0.7294380519232649,1.2217507633567688,1.456697960901887,0.4210730846010828,0.6404154634017506,0.8619351760962423,1.3168485651556177,0.7234705066293837,1.165705753746391,0.9123964869016024,1.800642686209647,1.83103738203977,0.7117331393027521,0.7294808306120164,0.7257038792982246,0.6530910023305911,0.4038118362229553,0.6688453286615549,0.7644870978755864,0.5572876527013686,0.6272752294373553,0.5379238346199078,2.325284507486888,0.39696058696333764,1.0996050578482972,0.8930599541580595,0.7548275627044626,1.3322720672732913,1.031957153187671,1.7214907853778088,2.262278103623904,1.508310156336579,0.9415423842553584,1.4199183756366858,0.7571289487599868,1.523612537479173,0.48343089602900663,0.44260291607438684,1.027148045839377,0.717381340010162,0.8728857279695105,1.1406653513829113,0.47406124828193374,1.265560931508384,1.1756380157075168,1.3965156024660061,0.3971450246517427,0.5364648646162609,0.7910004893411092,0.466594067113729,1.2107222573995673,0.6679918629970161,0.7860987281886355,1.6723195856353252,0.6166604219985876,0.6653727954271047,mild
114-2,0.5935437394587861,0.6509007661936013,0.5067346906358624,0.5712066455997675,0.8726449558826046,0.35792536587932916,0.5783598573231796,1.2709788967655418,0.5333210488080045,0.5991112325041184,0.6632166339732946,0.5876423979768661,0.5036652102197174,0.7943871917594322,0.6234230141198185,1.2184682489370007,0.5973596704498048,0.8029724265096347,0.9961763401339854,0.35402155276136327,0.5618002732749467,0.5587750618744435,1.1115992828425165,0.6146810392545827,0.887150670770077,0.7139540778260022,1.2667013115205752,1.569552854584264,0.5158531055278428,0.5808339270858326,0.6590193709065495,0.519476996732835,0.32460590150158025,0.4034633382925197,0.63526157587367,0.4880464217342956,0.47730860820163085,0.5511767360218508,1.7576390636468466,0.3904838717074955,0.8121448554681313,0.8453954375240236,0.8235337105988316,0.9084995119682711,0.6596158200355425,1.1114581474029581,1.846173631283003,1.1321187863611997,0.690427390571721,0.9581903807108364,0.46621897030876275,0.9781037766323782,0.3523362309013935,0.435719636608792,1.075553303418396,0.5687888535558296,0.5746819790472766,0.7349240070229256,0.39625298890368754,0.8871543387192791,0.7556938060063972,0.8557099070018749,0.36566943242968825,0.4574959749177271,0.6023870078924783,0.4108418440402027,0.5167784412121355,0.5564519784428626,0.8325732472670189,1.442338241899031,0.5039209401772519,0.5668303082526523,mild
10-2,0.7246393551876888,0.1953397646658468,0.7208784174679784,0.28691874468921497,0.07288178936413507,0.08891112286528424,0.6089945826531615,0.6258476564928347,0.7920875575867201,0.6267965557125715,0.6235171467470008,0.7490539223957076,0.6230631492774978,0.6279391648634999,0.8281336686002924,0.6187600226622849,0.6763850350002152,0.45592565080508535,0.6948954048161328,0.20559872474581264,0.4837987340858565,0.7499640415253997,0.3868913415350484,0.7145272847825103,0.5266505606224645,0.5410030196844,0.6930058871674653,0.7448342867919763,0.8435056692112114,0.6925118812908873,0.21402015533678445,0.6133539438951201,0.1469757275023575,1.6681243577451448,0.7072168901041439,0.15200951228906973,0.4056124038284976,0.29345686586730135,0.996907005066213,0.3396015749172943,0.43533564924560564,0.677961300683642,0.8007908325743848,0.376074241393211,0.316355639444943,0.8012693050328993,0.9445819031928926,0.5543213147563507,0.13542202945379456,0.2339227146122246,0.4956076802645303,0.3131632801563632,0.5610218404203146,0.5967582461654479,0.4237927164864786,0.640592088594792,0.3790955530222434,0.4507620177380989,0.38479231968317446,0.3779895871094192,0.7396376468372836,0.32609830851644955,0.08139158263460733,0.5551289564308263,0.5647011716441775,0.8321984213846447,0.658630387068247,0.5846082501550082,0.44287036526905127,0.5024372097851324,0.6011341947699123,0.6595414848564417,mild
