,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD122,CD138,CD154,CD158b,CD16,CD169,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD269,CD30,CD303,CD305,CD307d,CD319,CD32,CD326,CD335,CD336,CD337,CD35,CD366,CD38,CD4,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,KLRG1,Mac,NLRP2,Podoplanin,TCR,TIGIT,group
135-2,0.7696011384884565,0.7779035996207725,0.5152152938573842,0.8252819066078005,1.295140298565404,0.7779280061168112,1.5847623741568486,0.7660368550288116,0.650497350071815,0.9279184581483333,2.0646444135918602,0.5561866951296567,0.7555317099373804,0.7736665901036336,1.001606665163796,0.6456247704400433,0.563603866569861,1.1414602678315897,1.6779393199224137,0.7047389971009115,0.689235898355306,0.7498041674951907,0.8036892886254448,0.6348446700242527,0.7914148223632638,0.6202562359327055,0.6500420935617822,0.4180636726696476,0.6598294318938698,1.56756205685467,0.6138992875840869,1.5181767231315357,0.4960827483284303,0.9272180742644552,1.2875382723089415,0.473972586708127,0.44001701143631644,0.7304786954586383,1.5388273131067953,0.9213466524855669,0.7819485987909413,1.029679979878334,0.8472771957923303,0.5417881962965422,0.9734962435352504,1.6440499125716053,1.1071520758911233,0.6348320526372786,1.1751829175186366,0.5991793693921976,0.5934116163461404,0.7257668655607421,0.44728823345788105,1.4263835977612447,0.7272997790126502,0.7124919782818784,1.1141947154015728,0.38897587561592745,0.7769455815072432,0.6515814410715369,0.50046914901042,1.2246109181903975,0.74370853539004,0.8655495476516747,0.8914192946033349,0.9701129635487102,0.7443017630941426,mild
135-1,0.6271140426937966,0.7642509975165124,0.6043071631831656,0.8298627770999838,1.4273104067095952,0.7937892957824332,1.512968063971647,0.7538279659004326,0.6901164624049257,0.7437561295279925,1.9712489785744558,0.8341262793839095,0.6607472453787308,0.4545859384851835,0.9309331034770247,0.6179840097677287,0.6774639366643266,1.0948974396284143,1.6494255224345589,0.6472357312364069,0.7617164960290604,0.6818576666413544,0.6032107999161261,0.6777726689393634,0.8333528073866988,0.5648525221562007,0.6534264060885117,0.5179086346604155,0.8160879965815706,1.5732458658090536,0.7029236733003176,1.5056138362123435,0.5831983198679527,0.9856166294799028,1.5914173216653238,0.3743749100652007,0.681058372771381,0.7260555520159463,1.4933449184540109,0.8877119296193636,0.7665530167727613,0.7556262099557111,0.7692713730816435,0.47221627740932415,1.0583723103775728,1.5128869538265601,1.370602622299176,0.6816600237791071,1.2930463306450763,0.8313857532573735,0.802239151244743,0.6407530066958478,0.45267734646563534,1.5009841930422385,0.8125234003090609,0.744191383834092,1.0536320787975015,0.4904206150875495,0.7160179285667971,0.6671169934760244,0.5449205338306177,1.0492354678636628,0.7291196933844837,0.7728152206777286,0.7593593451803717,0.9194920433047323,0.7983110804836445,mild
141-2,0.7287272718307789,0.7828762418078885,0.5731789074582839,0.76160253546723,1.2573810527125835,0.7186398099682335,1.3426569467861762,0.7416392586058731,0.6372566902942144,0.7840220770338677,1.9665528576593538,0.5076006793965653,0.680149243749585,0.671702301729738,0.8551179545860343,0.6217464287139197,0.558852212694388,1.1419049884875165,1.3760049475943312,0.669065727354689,0.6953301396321971,0.684081810019022,0.7570151936565187,0.612346732149692,1.017640905686925,0.5927224532714274,0.6527029406303769,0.4443468209850258,0.6614884307201013,1.4488848692003353,0.6325637388026223,1.2763929924154915,0.4951861009229639,0.839848212078878,1.337418620213817,0.4330255277678733,0.4154669097044834,0.7577160316151413,1.450172649621506,0.8840519739549666,0.8532891097933686,0.8785488330772474,0.8055781277989852,0.5392677082797668,1.0075632760738424,1.0055474501838857,1.1376195792230763,0.6256739941557541,1.164761556433049,0.6835163246649614,0.614935152626012,0.6964683207218563,0.4397279734377689,2.257861995132719,0.7426584167055105,0.724427276109986,1.1832554609050525,0.36555204504494765,0.8619785511579212,0.7478281950599288,0.41045646871137964,0.9040014219681805,0.6626852646490957,0.8201425829428266,0.8738214127934997,0.9690226008519683,0.7395651640245918,mild
141-1,0.6171690712164668,0.8209258881519511,0.5925558364999306,0.821438902036536,1.4106713247161864,0.6958866416681845,1.2187586778162791,0.7419466710144111,0.6665651648418977,0.9685525209100618,1.9079739307450694,0.8332179641140001,0.6380853521844639,0.4465532368107126,0.7846179047731371,0.6338130481570148,0.6362228874025665,1.1416864977209915,1.3406922720819507,0.6802183735540263,0.7123847943203926,0.6401426621420143,0.6532539322151323,0.6696727363516211,0.9891759294651248,0.545631215760161,0.6148824734833452,0.435266345258569,0.8625608699730025,1.3538381586378052,0.6692611640836694,1.3906061729475465,0.6051080728743604,0.8892378842702907,1.5720216956313529,0.4313164713673454,0.5358151820815802,0.7756377078166957,1.4146273845653465,0.9413684136814063,0.7491349551658327,0.7197629573237345,0.8302785318403754,0.5172042777772393,1.0534975042423196,0.9570986579689501,1.379115142567564,0.6769044566969107,1.175058259552514,0.865890482853624,0.8096981900097298,0.65593161740725,0.4595244406373334,1.7994172682778127,0.8552509061220008,0.714659589120639,1.1853353403124876,0.4962363002780394,0.8103130000043118,0.6778067596766847,0.5386239688628598,0.7994236221659822,0.6885747262556563,0.7279706510201286,0.7334302016008103,0.9172717612504002,0.71932628986441,mild
144-2,0.7221376224654427,0.7632054378413781,0.5489810598089506,0.7025495566313805,1.205035448320458,0.9331705384671446,1.5239484572530642,0.7778148786361977,0.6348055452787864,0.7571726594355255,2.0657089061410847,0.5035682721758448,0.7051557278659736,0.7076133813816472,0.9378780736394358,0.6427122676509949,0.6576734695367363,1.1794460421569983,1.5289796183914066,0.7449996224119482,0.6647391124987762,0.6908166157713646,0.7730027548035547,0.5902105291534925,0.8879910147092275,0.6169688065865152,0.6373221028184936,0.45306682335167303,0.6487566014184037,1.586820418224117,0.6155181021886504,1.2247624226851461,0.5001810349177139,0.9011466645663646,1.2122268216628458,0.43464419663666926,0.4376585727086877,0.6613941130207903,1.4719075114959643,0.7940132164987387,0.7658063650503587,0.9191249681727538,0.7863601150084094,0.5189931482592032,0.943479702129175,1.615868492222795,1.2952252296987636,0.6231475573979817,1.2540815624439416,0.5619274958431075,0.6176757982615756,0.6766435106575793,0.4188485449109196,1.8336288633898694,0.6737889618456598,0.554627231459665,1.024879040023472,0.3495138320439425,0.8124625170984764,0.6299480052405826,0.5311390969347873,0.7416531903770996,0.7052418563840241,0.8388313234362238,0.8421003088455309,0.9758763558304083,0.7526821603395097,mild
144-1,0.59200403990651,0.8637616121770262,0.679152270942544,0.8112861209792227,1.3576347138236315,0.8918430316269174,1.5838609540164243,0.7558183652869375,0.6462673578525867,0.792759890904854,2.0700098601105448,0.7553134194698371,0.7170471634497729,0.5172911621762077,0.9712436275012635,0.5961401236542303,0.7473527029177993,1.2250631969368073,1.4989834496076875,0.6959713522405265,0.7604516546201088,0.689201927831568,0.6581043578973435,0.6902484594968193,0.9411812671223071,0.618503598069078,0.6252344411659637,0.4686309729527096,0.853629564781016,1.522349914005404,0.6416911073227943,1.2624923728503343,0.6093464963477281,0.9544926573918164,1.4871671983995993,0.4667560909702397,0.5981454100694512,0.7493817830968345,1.4414670637092026,0.8956229435723582,0.7951145258736112,0.791863844660008,0.8614728925206698,0.5934750903849455,0.9930930699418249,1.4875784055789183,1.4968164115085043,0.650217750706637,1.3996522790070767,0.7270254787668892,0.7708818342663873,0.6827044403746505,0.503245526715357,1.866258339142683,0.8194399830086331,0.6952799088466871,1.0703362934729526,0.5294735509892416,0.8074706091765868,0.6860245158814465,0.7360268368405132,0.7568341486551654,0.7424810711082234,0.7010761590925942,0.7016881565038323,0.9723932742238988,0.6961042303079907,mild
124-2,0.6816133101765331,1.0223549175502171,0.6800833539098559,1.1868035787450515,1.2636205620579652,1.3040106533281326,1.4316712755223344,0.752038563756761,0.7210909674177854,2.4045217209280008,2.6909143140338934,0.6142487101610749,0.9924381764742641,0.6264912488417675,1.4287723452218763,0.774246643354182,0.5595198361178291,1.150505214867774,1.9173328106841414,0.6727460418246786,0.823424158577318,0.8159868423534911,0.7509168218351517,0.7657932984733047,1.2591459132354386,0.7219400594426049,0.9736076540236157,0.46197181950185523,0.7145398394663938,1.4445145703967934,0.7962610605625163,1.1149101166261224,0.48599089139032425,1.1574040228120905,1.3419546684200605,0.5221173085765162,0.4633740898955197,1.0513545429426998,1.7938920871815216,1.0463348267914097,1.1058659515740523,0.5524073730019774,0.7360415924404958,0.6027150888167127,1.24212236550117,1.910787605918476,2.8453675856125424,0.7910963120328974,1.0022339877399506,0.5910859832328642,0.8059788917577327,0.6493174151128905,0.5059608360655375,2.2379809313360077,1.1545025401235862,1.0101261661066046,1.1453527432962698,0.44599179158975855,0.873435542936973,0.5665585179790641,0.7363018792254479,1.180699856400344,1.2713549168276335,0.6925331028655252,0.8398522797960779,1.0128498011361058,1.2427508147888309,mild
123-1,0.7055490324333853,1.0226201706238411,0.5838330517226095,1.1500742067910485,1.4602748393316083,0.9989418192516175,1.8433661588857613,0.6650315008066234,0.7104657379685255,1.3682623576079458,2.6077786394818827,0.6742271328430799,0.8803259025325737,0.33221957613867914,1.1383180226794642,0.7282741259568809,0.596933320727973,1.4784213297651323,2.039381621507299,0.5214951867931203,0.5697626904288163,0.7288001997830815,0.6690344474525804,0.7569818506189039,1.2204050435924145,0.6542509189350973,0.8616448517793877,0.6303873770996844,0.4136574710167978,1.9306438478748469,0.7502705189906393,1.4119564693146214,0.5986490212411647,0.9925423906174213,1.6100606072455437,0.5678427423160094,0.4857461774891548,0.9871068589490132,2.018905255369849,1.1304404115202595,1.1022354795205584,0.8946514691251239,0.822240507284052,0.8125274520862111,1.2241423747536584,2.1696939184610398,2.186781262434153,0.6460825569398296,1.286747561254124,0.6858190744464651,0.7078354200410318,0.7044092064345473,0.4801031679444305,2.4979437148297814,1.0126722757174116,0.8769613191676685,1.4269876966752688,0.5397455090034354,1.0313079459658898,0.6412901885277568,0.7237487033380773,1.1170517405849099,0.7813325932347861,0.7210187798649786,0.40572587801126747,1.0726880484313202,1.064234611990371,mild
123-2,0.6617423404550934,0.9105260890062573,0.5997924486480956,1.0321129173583632,1.2382049220595086,0.8529606653991961,1.703782290349527,0.705606769868961,0.703143525278356,1.2537448058593599,2.5664859140258613,0.6068219188468171,0.9308246078511139,0.6288302044929963,1.0207800166208527,0.6762638758598356,0.49957918685905667,1.3245455561886301,1.972198017433844,0.6178371698373344,0.7527148053385592,0.6929939596898597,0.6970886075792296,0.7542658499107928,1.0966794542138198,0.6470272938998125,0.7772017121386349,0.5311196954465818,0.6833654530272122,1.8065738812019072,0.717093799138424,1.2749489099180111,0.47261931466958557,0.8796774486261428,1.274435865689796,0.5034903383405425,0.36803016455555226,0.9555092697446548,1.8944878221292947,1.020717640597885,0.991607316810755,0.8504265236325088,0.7437416484974121,0.7114741942173906,1.1518875586642476,1.9856654640233269,1.9679947075514803,0.7266195257879464,1.1771671227814111,0.4616448223870143,0.7377755474342883,0.6291383470833051,0.4842058944373859,2.319046951546865,0.885510473615231,0.8145455928053251,1.3091485204610707,0.43317538356139346,0.9039854246100851,0.5778222509096309,0.6504524316354474,1.0881736494517027,1.2473417651267589,0.6315676089029463,0.7681132934446389,0.9579717369920167,0.9621170477673723,mild
122-1,0.714532134283711,1.0468138518323333,0.6288557255565654,1.249217483805057,1.5059859655962937,1.2731686320472793,1.6935622329773155,0.6787344422208228,0.7148095067247352,1.1351105247108995,2.427948868863751,0.687342421100544,0.8861606354675489,0.3551356747551421,1.3401821224916999,0.7797645139739663,0.588730964275186,1.5345167631576186,1.9830805855518423,0.555799587512409,0.629874048096165,0.7504112869085242,0.6981786271551215,0.7761078296391238,1.021632614674355,0.7062378171099705,0.9495609549226336,0.5270485973551754,0.4339844211231854,1.5286507387590078,0.8085183450871787,1.2006807464522398,0.5931389899101123,1.1842116644596825,1.3979831434810195,0.5747335690044271,0.47759491246512226,1.068576957165218,2.0693385857444344,1.1276375747215182,1.26746498719591,0.8950970023033338,0.862773241027151,0.7494607557458411,1.2845528959808068,2.0982331945253954,2.427561430235684,0.7153096928486343,1.5559609922652664,0.7659891596871823,0.7337580823682694,0.7253786586651207,0.5062929365871512,2.606231847429072,1.063326181506397,1.0108359992815226,1.3853862210171317,0.5876165445989882,1.073719173342212,0.6895297832472997,0.8950181835422666,1.5595515490040985,0.8379781314308635,0.7261155112108807,0.4472431016464043,1.0724097366991865,1.2411713582127586,mild
107-2,0.5566653026456144,0.5428651442980689,0.3681223714324782,0.6453892970436825,0.9049296058813082,0.7019804587752771,1.2951385918644307,0.4917098223900537,0.49159170452917034,0.5890376914133248,1.6166935292964724,0.44403977503476977,0.46070667255539205,0.6386702521621067,0.5716895795076815,0.4545092572775545,0.34853907557371067,0.9704191722076797,1.272746730708902,0.5001824050363077,0.3889103263151345,0.4733993627974376,0.42081573341613854,0.48993058785902754,0.8534335103005186,0.41113376470816765,0.4749719811120508,0.33757940947601467,0.32993138930125593,1.2786245116826014,0.46078425959423785,1.085518179602895,0.2258112061848784,0.8010728812031803,1.1222146799378432,0.3301285790686693,0.23254228919592831,0.4926488816328229,1.1731136209877135,0.6304996658178418,0.5700459621569018,0.4772554960487392,0.48286285185011146,0.3583387769568646,0.7690417497860489,1.638628001126944,1.131862342864364,0.40085887001012604,0.608270412734366,0.2982051563213785,0.4686805598832717,0.4030001527026155,0.2815365021889272,1.5241639577615973,0.5086786675942623,0.507060184784534,0.8287266098391483,0.24369195799412302,0.4829233150825037,0.4503527256400833,0.5017508868533871,0.5418012534210181,0.5201171741599966,0.48506040916191656,0.7512652060220157,0.5713491098499831,0.5555667824704688,mild
107-1,0.5853731626153864,0.516163130221066,0.33377793205843675,0.7540597459900239,0.9086586178713524,0.7756943446404494,1.2976243974639547,0.5317568454715956,0.49509435131376267,0.6247142288237625,1.5261723516278214,0.42447216879790184,0.434888513079392,0.5414384439047274,0.6681024882978689,0.5007094453086973,0.36230030236725236,0.9951783737584134,1.0977373904415608,0.5161723564922281,0.42494613813296445,0.5488757360049641,0.4642332497382405,0.5171271708522176,0.841561861403943,0.42304059979359737,0.43422044203799753,0.361193936873059,0.3788306472963875,1.3694280771938123,0.5431855728999753,1.1138792095859331,0.334311022448129,0.8428014490631042,1.1523841936969592,0.31227847493437805,0.23244624786072357,0.5497555209143082,1.2426889750412613,0.6617338111126274,0.5875545499445679,0.4902851836973406,0.48145138793540077,0.3901908276879122,0.8482324213189544,1.7869154951644666,1.132822114260422,0.4261030058295178,0.8964811865855848,0.3646157454717975,0.4476282542064389,0.4857098833506159,0.3171622431369959,1.7494049523044977,0.5395228054762184,0.5467475823578556,0.7614801782125882,0.2975104562530455,0.5527880630118598,0.4026056876489829,0.5619066411874469,0.652273563857713,0.5246039939094744,0.4523453586805388,0.794474915121391,0.5785013300693631,0.6578507459593845,mild
108-2,0.47130036006821896,0.4988530567714269,0.3996624766218001,0.693583722891565,0.8872101852625827,0.5247136906306584,1.0287331205365935,0.4706415408369044,0.4672245031784579,0.8602243449950889,1.9219497231414322,0.4377667485505166,0.4998681056776286,0.540198225833717,0.7718785350871266,0.5088883984083428,0.3636657072643033,1.121078749543029,1.2156056079372708,0.4898729522727052,0.4127337736139978,0.5810331636540058,0.4774518841718847,0.5331245702193201,0.7066887767464243,0.42885079203372006,0.5387156349124687,0.41825426542815425,0.3617996558228727,0.9013594526529354,0.518773096282976,0.9181287033867254,0.25753360663315883,0.8740411054447516,1.0578654496534114,0.28841638661764135,0.22142883782853343,0.6096534512690308,1.2557332185170071,0.613184807953402,0.5663312940054431,0.4385776139269256,0.4962312590292075,0.49719455739737245,0.751123743391906,1.0192762003739202,1.641692393664197,0.44865319778176216,0.49449264190119263,0.3329353309858033,0.4236774729579861,0.45145631861363766,0.3094987053698538,1.5162640142804968,0.6533776332989699,0.5761551870782091,1.1780327816889757,0.2736608651359083,0.6169413610393012,0.4017235935477437,0.44624657187872413,0.7012357674032809,0.5232433251785393,0.4939444044826909,0.7426109710065553,0.6055307588712459,0.6416909451139546,mild
108-1,0.6067508968942321,0.5181639315137913,0.41801299712350665,0.68279309951899,0.8609868854332025,0.6260440335845752,1.0996577968624128,0.4730777032156017,0.5211774253275807,1.0014467209246565,1.9665615863304238,0.4526444927086954,0.4879538155669226,0.5933586095949643,0.662513740307817,0.5278169220421529,0.36568217695907557,1.1565285802364913,1.2772832848683346,0.461579386585419,0.42778921115062274,0.6112994166292581,0.47527302025043416,0.5104238640956776,0.642756109262918,0.4208237506326373,0.42747944942577015,0.4540280255853565,0.36572660157638626,1.1560657028548147,0.5144584911050462,1.0002968539307007,0.2546189591754337,1.0463053138109646,1.3319433580312763,0.34246482153732744,0.24630754599364385,0.5801855600600565,1.2784722063884388,0.5935075777478954,0.5941704712057733,0.46766842198528863,0.5291004185694369,0.47193650061646003,0.7163832363021095,1.0751532554022556,1.5352824259460662,0.46584635746503655,0.6605408724820874,0.3644622647205345,0.4693404717413499,0.46791761732913767,0.3019982773779494,1.4990385979451435,0.6635163604639958,0.5292076248170133,1.092161175485033,0.2622374701289404,0.7476170716165165,0.39627615640167,0.4245579245968403,0.6572829264803508,0.49198282156002443,0.42456650389236267,0.7716139318333548,0.6185613859024762,0.6671800438454687,mild
